
Into The Future,RnLaBKft4GE,2000-2001 Vermilion Sailor Marching Band - Into The Future - Senior Song
Into The Future,tVZ6XPFwz4A,2005-2006 Vermilion Sailor Marching Band - Into The Future
Into The Future,88U1EdpJ-LY,2013 Vermilion Sailor Alumni Band - Into The Future
It Don't Mean a Thing,jpgCg5WSNsk,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 3 - It Don't Mean A Thing
It Don't Mean a Thing,lTMx5qoykTo,2002-2003 Vermilion Sailor Marching Band -  It Don't Mean A Thing - Sailor Marching Band -
It Don't Mean a Thing,Et-zt5os5mw,2002-2003 Vermilion Sailor Marching Band - It Don't Mean A Thing If You Ain't Got That Swing
It's Maui Time,7gLYMnfcXtw,2017-2018 Vermilion Sailor Marching Band - It's Maui Time - 09-01-17 - Brookside
It's Maui Time,bsiDqbwg2EU,2017-2018 Vermilion Sailor Marching Band - It's Maui Time - 09-07-17 - Orrville Festival
It's Maui Time,CWntkFikqLk,2017-2018 Vermilion Sailor Marching Band - It's Maui Time - 09-16-17 - Elyria Festival - SV
It's Maui Time,8Qh16OAwKEM,2017-2018 Vermilion Sailor Marching Band - It's Maui Time - 09-16-17 - Elyria Festival
It's Maui Time,1nQCCQwg5v0,2017-2018 Vermilion Sailor Marching Band - It's Maui Time - 09-23-17 - Vermilion Band Festival
Jazzin',M3sFqwfYl7o,1995-1996 Vermilion Sailor Marching Band - Jazzin - Vermilion Sailor Band Festival - 9-30-1995
Jazzin',nANG4HzCMnI,2009 Vermilion Sailor Alumni Band - Jazzin'
Jazzin',c95V7PVXOz8,2023 Vermilion Sailor Alumni Band - Jazzin' - Practice
Jazzin',aRBDUqAXdn8,2023 Vermilion Sailor Alumni Band - Jazzin'
Johnny B. Goode,wDB-mm5fQPU,1986-1987 Vermilion Sailor Marching Band - Johnny B Goode
Johnny B. Goode,KmxGE-lTseg,1987-1988 Vermilion Sailor Marching Band - Johnny B Goode - Williamsburg
Johnny B. Goode,0Z1hERKOyH8,2000-2001 Vermilion Sailor Marching Band - Johnny B Goode
Johnny B. Goode,uK1JR5ocAek,2000-2001 Vermilion Sailor Marching Band - Johnny Be Good
Joshua,m4jfyTYo2pI,1987 Vermilion Sailor Alumni Band - Joshua
Joshua,tmnES7dr03k,1994 Vermilion Sailor Alumni Band - Joshua
Joy To The World,ztJBpHjoQ9k,2003-2004 Vermilion Sailor Marching Band - Second Source - VHS Band Festival - Joy To The World
Joy To The World,9YtlOGKmUGk,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 2 - Joy To The World
Joy To The World,VJAqyLuqAHw,2003-2004 Vermilion Sailor Marching Band - Joy To The World - Vermilion Sailor Band Festival
Joy To The World,S9H0-tas3AE,2003-2004 Vermilion Sailor Marching Band - Joy To The World
Joy To The World,wnlN2JCuf8I,2008 Vermilion Sailor Alumni Band - Joy To The World
Jump,Dhh649hfcUA,1999-2000 Vermilion Sailor Marching Band  - Vermilion Marching Band Festival - Jump Jive and Wail
Jump,7Jl2kG0fYKw,1999-2000 Vermilion Sailor Marching Band  - Jump Jive and Wail
Jump,tMLg4dpVEL0,1999-2000 Vermilion Sailor Marching Band - Band In Review Concert - Jump Jive and Wail
Jump,URO-vR3KoVM,2013-2014  Vermilion Sailor Marching Band - Jump
Jump,FlvYmnHBfpU,2013-2014  Vermilion Sailor Marching Band - Jump - Vermilion Sailor Marching Band Festival
Jump,EfohRuRJASY,2013-2014 Vermilion Sailor Marching Band  -  Jump -  Band Review
Just One of Those Things,eE9Wl5M3vPg,1989 Vermilion Sailor Alumni Band - That's Entertainment   Just One of Those Things
Knock on Wood,rh551k-lYGo,2005-2006 Vermilion Sailor Marching Band - Vermilion Sailor Band Festival - Knock On Wood
Knock on Wood,ej6QHc9CF5Q,2009 Vermilion Sailor Alumni Band - Knock on Wood
Knock on Wood,BWJcsvjyckc,2022 Vermilion Sailor Alumni Band - Knock on Wood
La Bamba,cA1gUHF3flU,1988-1989 Vermilion Sailor Marching Band - La Bamba - Sandusky Band Festival
La Bamba,A-kmsL9bm2g,1988-1989 Vermilion Sailor Marching Band - La Bamba
Land of a Thousand Dances,5_dW_Gx559U,1997-1998 Vermilion Sailor Marching Band - Land of a Thousand Dances - Portion
Land of a Thousand Dances,ql6N5Noj2DY,2003-2004 Vermilion Sailor Marching Band - Land of A Thousand Dances
Land of a Thousand Dances,XolRjp7-O94,2005-2006 Vermilion Sailor Marching Band - Land of a Thousand Dances - With 8th Grade
Lassus Trombone,f33-cyy1YZ8,1990 Vermilion Sailor Alumni Band - Lassus Trombone
Late In The Evening,zlmROuX6ldw,2015-2016 Vermilion Sailor Marching Band - Late In The Evening - v Willard
Late In The Evening,egttnr-NF64,2016-2017 Vermilion Sailor Marching Band - Late In The Evening - Firelands Parade of Bands
Layla,o5JYR7pBUfE,1993-1994 Vermilion Sailor Marching Band - Layla - Full Show 1
Layla,6CVMUXXZm-o,1993-1994 Vermilion Sailor Marching Band - Layla - Vermilion Sailor Marching Band Festival
Layla,yITHuOi9OEM,1993-1994 Vermilion Sailor Marching Band - Layla - V Firelands
Layla,2YzOXnkAwsY,1993-1994 Vermilion Sailor Marching Band - Layla -  Dover Festival
Leap Frog,tV7upq4Y3jQ,1992-1993 Vermilion Sailor Marching Band - Leapfrog - Full Show 5
Leap Frog,nXuj6INTYcA,1992-1993 Vermilion Sailor Marching Band - Leapfrog - V John Adams
Leap Frog,48-2BBbjDD0,1992-1993 Vermilion Sailor Marching Band - Leapfrog - Full Show 1
Leap Frog,yqmwss1APpE,2002 Vermilion Sailor Alumni Band - Second Source  - Leapfrog
Leap Frog,wT6EW4j7Oak,2002 Vermilion Sailor Alumni Band - Leap Frog
Little Bitty Pretty One,vzRaJjaeOJM,1996-1997 Vermilion High School Marching Band - Little Bitty Pretty One - Senior Song - Senior Show
Lock You Up,X1wrDVnDyVU,2000-2001 Vermilion Sailor Marching Band - Lock You Up
Lock You Up,_a3EWCdnfwk,2000-2001 Vermilion Sailor Marching Band - Lock You Up
Long Train Runnin',ruYgONaelMQ,1994-1995 Vermilion Sailor Marching Band - Long Train Runnin' - Vermilion High School
Long Train Runnin',2dx2l6fTVSY,1994-1995 Vermilion Sailor Marching Band - Long Train Runnin' - Anthony Wayne Band Festival
Long Train Runnin',IC1DTCXBiQg,1999-2000 Vermilion Sailor Marching Band  - Long Train Running
Long Train Runnin',8vIDaB8b-7Q,1999-2000 Vermilion Sailor Marching Band - Long Train Runnin'
Long Train Runnin',cRnSjmu19PA,2002-2003 Vermilion Sailor Marching Band - Long Train Running - Senior Show
Long Train Runnin',8ICuBw-lG5s,2010 Vermilion Sailor Alumni Band -  Long Train Runnin'
Long Train Runnin',4Cv2JZhz7WU,2010 Vermilion Sailor Alumni Band -  Practice - Long Train Runnin' and Others
Long Train Runnin',7cv01PDcL3s,2022 Vermilion Sailor Alumni Band - Long Train Runnin
Love Me With All of Your Heart,lqgXVRxyiG0,1995-1996 Vermilion Sailor Marching Band - Love Me With All of Your Heart - Where Is The Love
Love Me With All of Your Heart,rGXwis-HW4s,1995-1996 Vermilion Sailor Marching Band - Love Me With All of Your Heart - Where Is The Love
Macarthur Park,fwnpcHxEKnU,1985-1986 Vermilion Sailor Marching Band - Backwards Section of March MacArthur Park
Macarthur Park,VbCB-Jtwvc0,1986-1987 Vermilion Sailor Marching Band - MacArthur Park - Senior Show
Macarthur Park,I-Zlt6Z1Xik,1986-1987 Vermilion Sailor Marching Band - MacArthur Park - Vermilion High School Stadium
Macarthur Park,DyiSfyoHkZs,1986-1987 Vermilion Sailor Marching Band - MacArthur Park - Play Off Game - Willoughby
Macarthur Park,5JXtD7wIVR4,1986-1987 Vermilion Sailor Marching Band - MacArthur Park
Macarthur Park,Ex-cngDvpDA,1987-1988 Vermilion Sailor Marching Band - MacArthur Park - Senior Show   Vermilion
Macarthur Park,nbKpLbW8wlU,1987 Vermilion Sailor Alumni Band  - Macarthur Park
Macarthur Park,PenmngMcXuc,1989-1990 Vermilion Sailor Marching Band - Macarthur Park - Vermilion Band Festival
Macarthur Park,902jMSlT5_8,1991-1992 Vermilion Sailor Marching Band - Macarthur Park - Vermilion Sailor Band Festival
Macarthur Park,7Di0REH8Wj4,1991-1992 Vermilion Sailor Marching Band - MacArthur Park - Judge Commentary - Lakeview
Macarthur Park,e448gOA-zYU,1991-1992 Vermilion Sailor Marching Band - Macarthur Park - First Home Game
Macarthur Park,JYvLqiBk7D8,1993-1994 Vermilion Sailor Marching Band - Macarthur Park - Vermilion Sailor Marching Band Festival
Macarthur Park,9yhUO6YxPc8,1993-1994 Vermilion Sailor Marching Band - Macarthur Park - Full Show 1
Macarthur Park,UeCBKrt-sq0,1993-1994 Vermilion Sailor Marching Band - MacArthur Park  -  V Firelands
Macarthur Park,KcpNBXz88kg,1993-1994 Vermilion Sailor Marching Band - MacArthur Park - Dover Festival
Macarthur Park,QgF32EVYq8Q,1995-1996 Vermilion Sailor Marching Band - Macarthur Park - Senior Show
Macarthur Park,CYp32yjBesE,1997-1998 Vermilion Sailor Marching Band - MacArthur Park
Macarthur Park,aNPsILSncS0,1998-1999 Vermilion Sailor Marching Band - MacArthur Park - Senior Show
Macarthur Park,pJjp_3pg4fA,1998-1999 Vermilion Sailor Marching Band - MacArthur Park - Senior Show
Macarthur Park,vXoUtvPOu-I,2000 Vermilion Sailor Alumni  Band - MacArthur Park
Macarthur Park,wy6y2k7cISw,2003 Vermilion Sailor Alumni Band -  Second Source - MacArthur Park
Macarthur Park,860IigJHsXA,2003 Vermilion Sailor Alumni Band -  Second Source - MacArthur Park
Macarthur Park,_DirbBtsELU,2005 Vermilion Sailor Alumni Band - MacArthur Park - Vermilion Band Festival
Macarthur Park,tR_pIlMTlYY,2010 Vermilion Sailor Alumni Band -  MacArthur Park
Macarthur Park,iCiCipF9kB0,2010 Vermilion Sailor Alumni Band -  Practice - MacArthur Park
Macarthur Park,kXNbgLpu6h4,2010 Vermilion Sailor Alumni Band -  Practice - MacArthur Park - Drum Break
Macarthur Park,70v6Qd9jeNI,2018 Vermilion Sailor Alumni Band - Macarthur Park
Macarthur Park,0HV3vo4WPfo,2018 Vermilion Sailor Alumni Band - MacArthur Park Practice
Macarthur Park,Csf44FlLBfs,2018 Vermilion Sailor Alumni Band - MacArthur Park   Practice 2
Mad Cats,uGf5ekw0yH0,1987-1988 Vermilion Sailor Marching Band - Mad Cats - Senior Show - Vermilion
Mad Cats,FqHQLQ4hi9U,1992-1993 Vermilion Sailor Marching Band - Mad Cats - 8th Grade Night
Magic Carpet Ride,u2Naondkxo4,2014-2015 Vermilion Sailor Marching Band - Magic Carpet Ride - Vermilion Band Festival - SV
Magic Carpet Ride,3HPV-UoTgic,2014-2015 Vermilion Sailor Marching Band - Magic Carpet Ride - Festival Show
Magic Carpet Ride,2dSAYc9W5UM,2014-2015 Vermilion Sailor Marching Band - Magic Carpet Ride - Firelands Festival 10-11-14
Magic Carpet Ride,k_CSJEf0x1Y,2014-2015 Vermilion Sailor Marching Band - Magic Carpet Ride - Hudson Band Festival 10-4-14
Magic Carpet Ride,GBvIY2DrY1Y,2014-2015 Vermilion Sailor Marching Band - Magic Carpet Ride - Sailor Marching Band Festival
Magic Carpet Ride,qJRFNjztQjc,2014-2015 Vermilion Sailor Marching Band - Magic Carpet Ride - V Clearview 8-29-14
Magic Carpet Ride,D41qz0PjhxY,2014-2015 Vermilion Sailor Marching Band - Magic Carpet Ride - V Fairview 9-5-14
Magic Carpet Ride,PGr4bB4iNC0,2014-2015 Vermilion Sailor Marching Band - Magic Carpet Ride
Magna,UStc1sZICig,1985-1986 Vermilion Sailor Marching Band - Magna - Vermilion Sailor Marching Band Festival
Magna,qeUCLCfsvDY,1985-1986 Vermilion Sailor Marching Band - Magna - Amherst High School Showcase of Bands
Magna,ZdODlg9Sfw0,1985-1986 Vermilion Sailor Marching Band - Magna
Magna,nMrltgVBxXo,1991-1992 Vermilion Sailor Marching Band - Magna - Vermilion Sailor Band Festival
Magna,ARleMAjrr-c,1991-1992 Vermilion Sailor Marching Band - Magna - Judge Commentary - Lakeview
Magna,T_tAgg6mRDg,1991-1992 Vermilion Sailor Marching Band - Magna - First Home Game
Magna,YdCC8NWC8fs,1994-1995 Vermilion Sailor Marching Band Magna
Magna,byh9wWR-p2I,2002 Vermilion Sailor Alumni Band - Second Source - Magna
Magna,JxYcakAi2AU,2002 Vermilion Sailor Alumni Band - Magna
Magna,FQXD5Jk-lGk,2007 Vermilion Sailor Alumni Band - Magna
Magna,b73nTZxxYlo,2018 Vermilion Sailor Alumni Band - Magna Practice
Make Me Smile,KSW_4pZxvLA,2014-2015 Vermilion Sailor Marching Band - Make Me Smile - Firelands Festival 10-11-14
Make Me Smile,1Wy4l-P7YYE,2014-2015 Vermilion Sailor Marching Band - Make Me Smile - V Fairview 9-5-14
Malguena,A6ViFTosXRc,2011-2012 Vermilion Sailor Marching Band - Malaguena
Mambo At Sea,JmIbHtK5dpQ,1998-1999 Vermilion Sailor Marching Band - Mambo At Sea in B Flat - Vermilion Sailor Band Festival
Mambo At Sea,h9Xv5p_Mt8U,1998-1999 Vermilion Sailor Marching Band - Mambo At Sea in B Flat - Rittman   10-18-98
Mambo At Sea,EvheziZSIlM,2016 Vermilion Sailor Alumni Band - Mambo At Sea
Maria,2rwHemBX9Ho,1992 Vermilion Sailor Alumni Band - Maria
Masterpiece,9m70yTQ6Gug,1990 Vermilion Sailor Alumni Band - Masterpiece
Masterpiece,d8PUWrEFrRw,1995 Vermilion Sailor Alumni Band - Masterpiece - Vermilion Band Festival
Masterpiece,drkSlV2Yqfc,1996 Vermilion Sailor Alumni Band - Masterpiece - Vermilion Band Festival
Masterpiece,9eDdvEuUd7M,2007 Vermilion Sailor Alumni Band - Masterpiece
Memphis,43HzUXPDSzQ,2003-2004 Vermilion Sailor Marching Band - Second Source - VHS Band Festival - Memphis
Memphis,v8sPF_ufjVw,2003-2004 Vermilion Sailor Marching Band - Memphis
Memphis,aOhbEiGyYWY,2003-2004 Vermilion Sailor Marching Band - Memphis - Vermilion Sailor Band Festival
Memphis,vHbR25ojrxk,2010 Vermilion Sailor Alumni Band -  Memphis
Mercy Mercy Mercy,RsJmgdt_KgY,2005-2006 Vermilion Sailor Marching Band - Mercy Mercy Mercy
Mercy Mercy Mercy,hKKw9riwO94,2005-2006 Vermilion Sailor Marching Band - Vermilion Sailor Band Festival - Mercy Mercy Mercy
Mercy Mercy Mercy,lH0DR6BvO8w,2019 Vermilion Sailor Alumni Band - Mercy Mercy Mercy
Mickey Mouse March,HkxdedJSpxk,1986-1987 Vermilion Sailor Marching Band - Mickey Mouse March - Tequila - Senior Songs - Senior Show
Mickey Mouse March,i4dKPGxSasQ,1992-1993 Vermilion Sailor Marching Band - Mickey Mouse March - Senior Song - Senior Show
Midnight Special,Brw2r8LSnPM,2001-2002 Vermilion Sailor Marching Band - Second Source - Show 4 - Midnight Special
Midnight Special,vfYxedGbq-w,2005 Vermilion Sailor Alumni Band - Midnight Special - Vermilion Band Festival
Mission,dOckcU8nLeE,1999-2000 Vermilion Sailor Marching Band  - Second Source - Mission
Mission,USXPuG6MwjY,1999-2000 Vermilion Sailor Marching Band - Mission
Mission,TK04YlM0no4,1999-2000 Vermilion Sailor Marching Band - Mission
Mississippi Mud,GvYM4KaxbOg,1989 Vermilion Sailor Alumni Band - Mississippi Mud
Mississippi Mud,BaSlJHz7brA,1997 Vermilion Sailor Alumni Band - Mississippi Mud - Vermilion Band Festival
Move,u407HN742EU,2013-2014  Vermilion Sailor Marching Band - Move - Vermilion Sailor Marching Band Festival
Move,kTMYMwDpBo4,2013-2014  Vermilion Sailor Marching Band - Move - Band Review Concert
Moves Like Jagger,C7zhwFtfj3E,2013-2014  Vermilion Sailor Marching Band - Moves Like Jagger - Sailor Marching Band Festival
Moves Like Jagger,HruO92WY3G4,2013-2014 Vermilion Sailor Marching Band  -  Moves Like Jagger -  Band Review
Music From The Color Purple,kLmo_EcsEB8,1986-1987 Vermilion Sailor Marching Band - Music From The Color Purple
Music From the Series Paper Dolls,9de2ek6ka1o,1985-1986 Vermilion Sailor Marching Band - Music From The Series Paper Dolls - VHS Band Festival
Music From the Series Paper Dolls,147KWQSFHTI,1985-1986 Vermilion Sailor Marching Band - Music From The Series Paper Dolls - Amherst High School
Music of the Night,QGxWrMlfmgI,1991-1992 Vermilion Sailor Marching Band - Music of the Night - Senior Night
Music of the Night,6lRLWvCZOvg,1993-1994 Vermilion Sailor Marching Band - Music of the Night  -  V Midview
Music of the Night,zXJ8V7GeGok,1993-1994 Vermilion Sailor Marching Band - Music of the Night - V Lorain
Mustang Sally,vSM5NgaZnlw,2013 Vermilion Sailor Alumni Band - Mustang Sally
My Favorite Things,zXJva5uc26k,1998-1999 Vermilion Sailor Marching Band - My Favorite Things - Vermilion Sailor Band Festival
My Favorite Things,5kfBl5FMAyM,1998-1999 Vermilion Sailor Marching Band - My Favorite Things - Rittman - 10-18-98
My Favorite Things,byuLeZp6s0Y,1998-1999 Vermilion Sailor Marching Band - My Favorite Things
My Sharona,owj0QP1lvs0,2006-2007 Vermilion Sailor Marching Band - Vermilion Marching Band Festival - My Sharona
My Songs Know What You Did In the Dark,iTWS-QFkFSo,2015-2016 Vermilion Sailor Marching Band  - My Songs Know What You Did In the Dark - 9-25-2016
My Songs Know What You Did In the Dark,Iryy7r3-1i4,2015-2016 Vermilion Sailor Marching Band - My Songs Know What You Did In the Dark
My Songs Know What You Did In the Dark,imFliK0-WLw,2015-2016 Vermilion Sailor Marching Band - My Songs Know What You Did In the Dark -9-25-15
My Songs Know What You Did In the Dark,NKN0AIzm2DQ,2016-2017 Vermilion Sailor Marching Band - My Songs Know What You Did In The Dark - Firelands Parad
Never My Love,gGvh8KQSu-I,2000-2001 Vermilion Sailor Marching Band - Never My Love - Vermilion Sailor Band Festival
Never My Love,HkbpBbQdOM0,2000-2001 Vermilion Sailor Marching Band - Never My Love - Marching Band In Review Concert
Never My Love,AlVr3wtiSSI,2000-2001 Vermilion Sailor Marching Band - Never My Love
Never My Love,SZ2R2GzFYqs,2000-2001 Vermilion Sailor Marching Band - Never My Love
Never My Love,UwmovZe-uek,2003-2004 Vermilion Sailor Marching Band - Second Source  - Senior Show - Never My Love
Never My Love,MwWeQcLwafM,2003-2004 Vermilion Sailor Marching Band - Never My Love - Senior Show
Never My Love,rPjv1AWSl2k,2011 Vermilion Sailor Alumni Band - Never My Love
Never My Love,MUJgQJxK9OQ,2011 Vermilion Sailor Alumni Band - Practice - Never My Love
"New York, New York",liQnhpvlgAQ,"1988 Vermilion Sailor Alumni Band - New York, New York"
"New York, New York",wClYi8JWGt4,"1993 Vermilion Sailor Alumni Band - New York, New York"
"New York, New York",Vcrbhoj6XV0,1998 Vermilion Sailor Alumni Band - New York New York - Vermilion Band Festival
Old Time Rock and Roll,fQ31KemNJd0,1987-1988 Vermilion Sailor Marching Band - Old Time Rock and Roll - Williamsburg
Old Time Rock and Roll,7sH1TpzpcCM,1991 Vermilion Sailor Alumni Band - Old Time Rock and Roll
Old Time Rock and Roll,D7eJbniXAyE,1994 Vermilion Sailor Alumni Band - Old Time Rock and Roll
Old Time Rock and Roll,ZK1TwPQ1bKs,2000-2001 Vermilion Sailor Marching Band - Old Time Rock and Roll
Old Time Rock and Roll,ppLj_8BNv8E,2000-2001 Vermilion Sailor Marching Band - Old Time Rock and Roll - Marching Band In Review Concert
Old Time Rock and Roll,tHjUC4YGA1I,2002 Vermilion Sailor Alumni Band - Old Time Rock and Roll
Old Time Rock and Roll,460Wgxrx0OQ,2023 Vermilion Sailor Alumni Band - Old Time Rock and Roll - Practice
Old Time Rock and Roll,tRSNu4ODCio,2023 Vermilion Sailor Alumni Band - Old Time Rock and Roll
One O'Clock Jump,9ZfjybB8A5U,1990 Vermilion Sailor Alumni Band - One O'Clock Jump
One O'Clock Jump,mv25hw2bhno,1995 Vermilion Sailor Alumni Band - One O'Clock Jump - Vermilion Band Festival
Phantom of the Opera,N9pkMdzoj8U,2012-2013 Vermilion Sailor Marching Band - Phantom of The Opera
Pirates of the Caribbean,rQv6f9_RhyM,2017-2018 Vermilion Sailor Marching Band - Pirates of the Caribbean - 09-07-17 - Orrville Festival
Pirates of the Caribbean,H_Pr3RUk4pg,2017-2018 Vermilion Sailor Marching Band - Pirates of the Caribbean - 09-22-17 - V Columbia
Pirates of the Caribbean,mV3iSAmKQIM,2017-2018 Vermilion Sailor Marching Band - Pirates of the Caribbean - 09-08-17 - Firelands
Pirates of the Caribbean,ZDbae74h--M,2017-2018 Vermilion Sailor Marching Band - Pirates of the Caribbean - 09-16-17 - Elyria Festival
Pirates of the Caribbean,C9TeQFYjCz4,2017-2018 Vermilion Sailor Marching Band - Pirates of the Caribbean - 09-29-17 - Oak Harbor
Pirates of the Caribbean,yt2sJ4McgMY,2017-2018 Vermilion Sailor Marching Band - Pirates of the Caribbean - 09-23-17
Pirates of the Caribbean,BMxlNCLOJkI,2017-2018 Vermilion Sailor Marching Band - Pirates of the Caribbean - 09-16-17 - Elyria Festival
Play That Funky Music,B0Yo4Xvda0Y,2013 Vermilion Sailor Alumni Band - Play That Funky Music
Power Station,P0F6kUTtDGA,1988-1989 Vermilion Sailor Marching Band - Power Station
Power Station,0IOU0LHoLlo,1988-1989 Vermilion Sailor Marching Band - Power Station - Sandusky Band Festival
Power Station,MgBJlKp0Mos,1992-1993 Vermilion Sailor Marching Band - Power Station - Full Show 5
Power Station,GpICZtf7zTA,1992-1993 Vermilion Sailor Marching Band - Power Station - V John Adams
Precious and Few,5sN50yIywC8,1992-1993 Vermilion Sailor Marching Band - Precious and Few - 8th Grade Night
Pretty Fly For a White Guy,nwsfzIjYyhE,2002-2003 Vermilion Sailor Marching Band - Pretty Fly For A White Guy - Sailor Band Festival
Pretty Fly For a White Guy,YH-W38vvi_s,2002-2003 Vermilion Sailor Marching Band - Pretty Fly For A White Guy - Anthony Wayne
The Race,7MMH95JAUlI,2003-2004 Vermilion Sailor Marching Band - Second Source - VHS Band Festival - The Race
The Race,jdwfQBJ1WpE,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 1 - The Race
The Race,WZVm6xKPfGQ,2003-2004 Vermilion Sailor Marching Band - The Race - Vermilion Sailor Band Festival
Raider's March,zAp2dZ-kxtw,"1990-1991 Vermilion Sailor Marching Band - Raiders March Woolybear Parade - Vermilion, OH"
Raider's March,5k4JswrXDkc,1990-1991 Vermilion Sailor Marching Band - Raiders March
Raider's March,csovSSzLfgs,1990-1991 Vermilion Sailor Marching Band - Raiders March - Second Festival Show
Raider's March,veGc-GSBjq4,1990-1991 Vermilion Sailor Marching Band - Portion of Raiders March
Raider's March,eGflEu-l-DY,1992-1993 Vermilion Sailor Marching Band - Raiders March - Senior Show
Raider's March,DE0jsIPaWGw,2016-2017 Vermilion Sailor Marching Band - Raiders March - Halftime V Edison
Renegade,X0BzyTVU9B4,1991-1992 Vermilion Sailor Marching Band - Renegade
Rescue Me,a39opOFMPE0,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 1 - Rescue Me
Respect,ribKJ6oAq9o,1994-1995 Vermilion Sailor Marching Band - Respect - Vermilion High School
Respect,FjmReDOwJEU,2023 Vermilion Sailor Alumni Band - Respect - Practice
Respect,ljt0xXffWsU,2023 Vermilion Sailor Alumni Band - Respect
Rock and Roll,xbGDxbiOryE,2005-2006 Vermilion Sailor Marching Band - Rock and Roll Music
Rock and Roll,WU0u0TVl5K4,2014 Vermilion Sailor Alumni Band - Rock and Roll Music
Rock and Roll All Night,PmOYh3AovFw,2022-2023 Vermilion Sailor Marching Band -  Rock and Roll All Night - 10-7-2022
Rock Around The Clock,OvLr2pbyIdY,1987 Vermilion Sailor Alumni Band - Rock Around The Clock
Rock Around The Clock,5ksRhFEeME4,1993 Vermilion Sailor Alumni Band - Rock Around The Clock
Rock Around The Clock,OLvVNHBohnA,1998 Vermilion Sailor Alumni Band - Rock Around The Clock - Vermilion Band Festival
Rock Til You Drop,2gy_NV-ejeA,1992-1993 Vermilion Sailor Marching Band - Rock Till You Drop with 8th Grade - 8th Grade Night
Rock Til You Drop,mkE8wWvMIWI,1992-1993 Vermilion Sailor Marching Band - Rock Till You Drop - Williamsburg Mall
Rock Til You Drop,QbObDw8bAOo,1992-1993 Vermilion Sailor Marching Band - Rock Till You Drop - Full Show 1
Rock Til You Drop,3nEiGrYI--w,1992-1993 Vermilion Sailor Marching Band - Rock Till You Drop - Full Show 2
Rock Til You Drop,vm4xqvWTUyY,1992-1993 Vermilion Sailor Marching Band - Rock Till You Drop - In the Park
Rock Til You Drop,p2ldRYEuRmk,1992-1993 Vermilion Sailor Marching Band - Rock Till You Drop - In the Stands - V John Adams
Rock Til You Drop,Fbl9z4ou744,2000 Vermilion Sailor Alumni  Band - Rock Til You Drop
Rock Til You Drop,FJsB3X0bq38,2007 Vermilion Sailor Alumni Band - Rock Til You Drop
Rock Til You Drop,WFos8FB1WZQ,2011 Vermilion Sailor Alumni Band - Rock Til You Drop
Rocking Robin,TC1JnsxRrAE,1987-1988 Vermilion Sailor Marching Band - Rocking Robin - Williamsburg
Roll Over Beethoven,KlPHbgxPEj0,1994-1995 Vermilion Sailor Marching Band - Roll Over Beethoven
Roll Over Beethoven,AuZNUu_D9fQ,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 2 - Roll Over Beethoven
Roll Over Beethoven,Hr4-yTy1szY,2012 Vermilion Sailor Alumni Band - Roll Over Beethoven
The Rose,FQW3iSkRuNg,1991-1992 Vermilion Sailor Marching Band - The Rose
The Rose,6Eto-TPr6DA,1994-1995 Vermilion Sailor Marching Band - The Rose
Runaway Baby,U9u28a4wBmE,2013-2014  Vermilion Sailor Marching Band - Runaway Baby - Vermilion Sailor Marching Band Festival
Running Just to Catch Myself,36hutl8y2W0,2016-2017 Vermilion Sailor Marching Band - Running Just To Catch Myself - Halftime vs  Firelands
Running Just to Catch Myself,ZuA6eiIGk1Q,2016-2017 Vermilion Sailor Marching Band - Running Just To Catch Myself - Elyria Parade of Bands
Running Just to Catch Myself,N439DG7JoKY,2016-2017 Vermilion Sailor Marching Band - Running Just To Catch Myself - Halftime V Port Clinton
Running Just to Catch Myself,yVRvxwOi7RE,2016-2017 Vermilion Sailor Marching Band - Running Just To Catch Myself - Vermilion Band Festival
Russian Sailor Dance,8K57jdj0zNk,1996-1997 Vermilion High School Marching Band - Russian Sailor Dance - Vermilion Band Festival
Russian Sailor Dance,gla6IRUESDI,1996-1997 Vermilion High School Marching Band - Russian Sailor's Dance - Rittman
Russian Sailor Dance,xPNBHpDC_tM,1996-1997 Vermilion High School Marching Band - Russian Sailors Dance - Soccer Game
Sailor Medley,2Z_jdiQ73b8,1996-1997 Vermilion High School Marching Band - Sailor Medley - Vermilion Marching Band Fest
Sailor Medley,_egUg2HHuyQ,1996-1997 Vermilion High School Marching Band - Sailor Medley
Salute To America's Finest,9I4hFmuuaG0,1991-1992 Vermilion Sailor Marching Band - Salute To America's Finest - Eighth Grade Night
Santana,mIGd0k7TsTo,2008-2009 Vermilion Sailor Marching Band  -  Santana -  Halftime V Clearview
Savada,9VCF455JUDk,1993-1994 Vermilion Sailor Marching Band - Savada - Full Show 1
Savada,y513tvJOGcM,1993-1994 Vermilion Sailor Marching Band - Savada - Vermilion Sailor Marching Band Festival
Savada,ufYyVb3j2cU,1996-1997 Vermilion High School Marching Band - Savada - Senior Show
Scarborough Fair,NgQf53A3O20,1994-1995 Vermilion Sailor Marching Band - Scarborough Fair - Anthony Wayne Band Festival
Scarborough Fair,ASJRW2yp6vA,1994-1995 Vermilion Sailor Marching Band - Closer - Scarborough Fair   Vermilion High School
School's Out,30t3HPaB50M,2000-2001 Vermilion Sailor Marching Band -  Second Source - Senior Show - School's Out
